loss,accuracy,precision,recall,AUC,val_loss,val_accuracy,val_precision,val_recall,val_AUC
5.274933815002441,0.030488889664411545,0.035309795290231705,0.0005888888845220208,0.7067640423774719,6.535147190093994,0.05310000106692314,0.032258063554763794,0.0005000000237487257,0.7725324034690857
4.67942476272583,0.07445555925369263,0.1284119039773941,0.002300000051036477,0.8079100847244263,5.777878284454346,0.08980000019073486,0.3097345232963562,0.007000000216066837,0.8178457617759705
4.278956413269043,0.11192221939563751,0.36566850543022156,0.009633333422243595,0.8451707363128662,4.723750591278076,0.08860000222921371,0.3839285671710968,0.01720000058412552,0.804054856300354
3.937156915664673,0.14792221784591675,0.5832079648971558,0.021533332765102386,0.870864748954773,4.09181547164917,0.14419999718666077,0.5272407531738281,0.029999999329447746,0.8610714673995972
3.7053382396698,0.18433333933353424,0.6363636255264282,0.036322221159935,0.8882997632026672,4.147605895996094,0.14020000398159027,0.3985714316368103,0.027899999171495438,0.8581867814064026
3.5282368659973145,0.21212221682071686,0.6612386703491211,0.05278888717293739,0.8999535441398621,4.587888240814209,0.10840000212192535,0.3800322115421295,0.023600000888109207,0.8261441588401794
3.3615071773529053,0.23996666073799133,0.684166431427002,0.07254444807767868,0.9091448783874512,3.7676079273223877,0.19449999928474426,0.5866289734840393,0.062300000339746475,0.8835547566413879
3.2068753242492676,0.2679111063480377,0.6935297846794128,0.09361111372709274,0.917115330696106,3.4605655670166016,0.22540000081062317,0.6155076026916504,0.07699999958276749,0.905055582523346
3.061781644821167,0.2937777638435364,0.7020466327667236,0.11472222208976746,0.9239239692687988,3.5768918991088867,0.226500004529953,0.5578634738922119,0.09399999678134918,0.8983884453773499
2.9083046913146973,0.31993332505226135,0.7142937183380127,0.14175555109977722,0.9303386807441711,3.3108444213867188,0.263700008392334,0.5837253332138062,0.12409999966621399,0.9120362401008606
2.7690091133117676,0.3454333245754242,0.7208790183067322,0.1673000007867813,0.9355475306510925,3.440068006515503,0.24690000712871552,0.5595238208770752,0.12219999730587006,0.9066774845123291
2.6375818252563477,0.3724444508552551,0.735538899898529,0.19441111385822296,0.9403619170188904,3.7213096618652344,0.22030000388622284,0.47528043389320374,0.1143999993801117,0.8939458727836609
2.495643138885498,0.3995888829231262,0.7401309609413147,0.22227777540683746,0.9448966383934021,3.5762507915496826,0.2393999993801117,0.5064247846603394,0.1340000033378601,0.9012660980224609
2.3603804111480713,0.4244000017642975,0.7503786683082581,0.253211110830307,0.9485775828361511,3.5211308002471924,0.2524000108242035,0.5082951188087463,0.14399999380111694,0.9039958119392395
2.216092348098755,0.4526999890804291,0.759385347366333,0.2849888801574707,0.9521951675415039,3.883789539337158,0.2295999974012375,0.44748568534851074,0.14059999585151672,0.889505922794342
2.0814454555511475,0.4799444377422333,0.7660609483718872,0.31665554642677307,0.9549829363822937,3.4379496574401855,0.28859999775886536,0.5401694178581238,0.18490000069141388,0.9070824384689331
1.9438546895980835,0.5101110935211182,0.774236798286438,0.3528110980987549,0.9575586915016174,3.415431261062622,0.30000001192092896,0.5240904688835144,0.21320000290870667,0.9119294285774231
1.8105230331420898,0.5370110869407654,0.7782362103462219,0.38563331961631775,0.959438681602478,4.059826374053955,0.249099999666214,0.4268065392971039,0.18310000002384186,0.8878258466720581
1.6899890899658203,0.5634999871253967,0.7898438572883606,0.4204777777194977,0.9604747295379639,4.019615650177002,0.2563999891281128,0.4337349534034729,0.18719999492168427,0.891257643699646
1.567474603652954,0.5901888608932495,0.795627236366272,0.45366665720939636,0.9614373445510864,4.244999408721924,0.22830000519752502,0.37483325600624084,0.16859999299049377,0.8841277360916138
1.4528595209121704,0.614799976348877,0.8034687638282776,0.485911101102829,0.9620567560195923,4.070921897888184,0.2653000056743622,0.4216006398200989,0.20649999380111694,0.8897745609283447
1.3434875011444092,0.6416777968406677,0.8143069744110107,0.5226222276687622,0.9615046977996826,3.9391889572143555,0.29409998655319214,0.4545968472957611,0.24130000174045563,0.8945727944374084
1.2488247156143188,0.6628444194793701,0.8189308643341064,0.5521777868270874,0.9611055254936218,4.17616081237793,0.2728999853134155,0.4203312397003174,0.2207999974489212,0.8885377645492554
1.1654011011123657,0.6809333562850952,0.8264299631118774,0.5772888660430908,0.9608457684516907,4.524257659912109,0.258899986743927,0.3769136071205139,0.2142000049352646,0.8788928389549255
1.0829039812088013,0.7010889053344727,0.8341423869132996,0.6052444577217102,0.9599036574363708,4.836045742034912,0.2451999932527542,0.34637898206710815,0.2071000039577484,0.8768776655197144
1.0074338912963867,0.7221333384513855,0.8427616953849792,0.6336444616317749,0.9589534997940063,4.590768814086914,0.2685999870300293,0.384575754404068,0.22390000522136688,0.876616358757019
0.9551985263824463,0.7360222339630127,0.8477296233177185,0.65384441614151,0.9578756093978882,4.76589822769165,0.26820001006126404,0.370024174451828,0.2295999974012375,0.8756805658340454
0.8870472311973572,0.7486555576324463,0.8519378900527954,0.6721222400665283,0.9568555355072021,4.7350239753723145,0.2734000086784363,0.3765690326690674,0.23399999737739563,0.8770385384559631
0.8475053906440735,0.7626444697380066,0.8596132397651672,0.6909666657447815,0.9559794664382935,5.86224889755249,0.21629999577999115,0.29123830795288086,0.18979999423027039,0.8486501574516296
0.7977306246757507,0.7759777903556824,0.86407071352005,0.7093444466590881,0.9548184275627136,5.269899845123291,0.2418999969959259,0.3308020830154419,0.20909999310970306,0.8622468709945679
0.7661157846450806,0.7839555740356445,0.8677003383636475,0.7188222408294678,0.954099178314209,5.0340752601623535,0.2614000141620636,0.34634897112846375,0.22529999911785126,0.8713628649711609
0.7221658825874329,0.7939666509628296,0.8734452724456787,0.7350333333015442,0.9529435038566589,4.802340030670166,0.2858000099658966,0.3810599148273468,0.2531000077724457,0.8797157406806946
0.6931811571121216,0.8033111095428467,0.8772410154342651,0.7475555539131165,0.9520859718322754,5.252717971801758,0.2531999945640564,0.3329258859157562,0.21789999306201935,0.8655237555503845
0.6527326107025146,0.8148999810218811,0.8849836587905884,0.7609778046607971,0.9514268040657043,5.394773006439209,0.25429999828338623,0.34090909361839294,0.22499999403953552,0.8580753803253174
0.6291037797927856,0.8203666806221008,0.8865659236907959,0.7703666687011719,0.9503004550933838,5.706415176391602,0.24279999732971191,0.31679999828338623,0.21780000627040863,0.8553940057754517
0.5976199507713318,0.8275555372238159,0.8896771669387817,0.7802666425704956,0.9496762752532959,5.119052410125732,0.2872999906539917,0.3765629529953003,0.2590000033378601,0.8687356114387512
0.5892657041549683,0.8321666717529297,0.8910006880760193,0.7860110998153687,0.9490934014320374,5.349306583404541,0.26499998569488525,0.3483228385448456,0.2378000020980835,0.8653137683868408
