loss,accuracy,precision,recall,AUC,val_loss,val_accuracy,val_precision,val_recall,val_AUC,lr
5.257254123687744,0.00985555537045002,0.29411765933036804,5.555555617320351e-05,0.5799887180328369,5.012045860290527,0.023000000044703484,0.3333333432674408,0.00039999998989515007,0.7013804316520691,1e-04
4.942254066467285,0.029511110857129097,0.4651162922382355,0.0006666666595265269,0.7210301756858826,4.716183185577393,0.054999999701976776,0.5333333611488342,0.0015999999595806003,0.7752804160118103,1e-04
4.690678596496582,0.05532222241163254,0.5414012670516968,0.0018888888880610466,0.7803106307983398,4.563738822937012,0.07020000368356705,0.47727271914482117,0.006300000008195639,0.80317223072052,1e-04
4.506319522857666,0.07919999957084656,0.5392670035362244,0.003433333244174719,0.8109006881713867,4.370772361755371,0.09740000218153,0.5438596606254578,0.00930000003427267,0.8294827938079834,1e-04
4.3581671714782715,0.09738888591527939,0.5834970474243164,0.006599999964237213,0.8321614861488342,4.247374057769775,0.11150000244379044,0.5167785286903381,0.015399999916553497,0.8452911376953125,1e-04
4.227339744567871,0.11347778141498566,0.5970938205718994,0.010044444352388382,0.8485580682754517,4.165817737579346,0.1216999962925911,0.5459057092666626,0.02199999988079071,0.8550103306770325,1e-04
4.124896049499512,0.12592221796512604,0.6147839426994324,0.013122222386300564,0.8602911829948425,4.105324745178223,0.1274999976158142,0.5167785286903381,0.023099999874830246,0.8620976209640503,1e-04
4.0370259284973145,0.13993333280086517,0.629745602607727,0.01787777803838253,0.8692125082015991,4.040866851806641,0.13770000636577606,0.5313093066215515,0.02800000086426735,0.8683239817619324,1e-04
3.942742347717285,0.15225555002689362,0.6450913548469543,0.023144444450736046,0.8780595064163208,3.9333014488220215,0.15620000660419464,0.5864406824111938,0.03460000082850456,0.8765594363212585,1e-04
3.8688509464263916,0.1637333333492279,0.6410518288612366,0.027899999171495438,0.8844277858734131,3.892481565475464,0.16279999911785126,0.5734265446662903,0.04100000113248825,0.8805540800094604,1e-04
3.7894582748413086,0.17346666753292084,0.6579410433769226,0.03323333337903023,0.8912978768348694,3.8414785861968994,0.17229999601840973,0.5627239942550659,0.0471000000834465,0.8837206959724426,1e-04
3.719578504562378,0.1849111169576645,0.6696051955223083,0.038822222501039505,0.8967840671539307,3.8269665241241455,0.17599999904632568,0.5770975351333618,0.05090000107884407,0.8860291838645935,1e-04
3.6536295413970947,0.193555548787117,0.6711933612823486,0.043933331966400146,0.9016926288604736,3.8268821239471436,0.18199999630451202,0.5846925973892212,0.04659999907016754,0.884391725063324,1e-04
3.58622670173645,0.20436666905879974,0.6779868602752686,0.04924444481730461,0.9063608050346375,3.7649502754211426,0.19040000438690186,0.591876208782196,0.06120000034570694,0.8885409235954285,1e-04
3.5240843296051025,0.2145666629076004,0.6752822995185852,0.05515555664896965,0.9102441668510437,3.746610164642334,0.19220000505447388,0.5706421732902527,0.062199998646974564,0.889223039150238,1e-04
3.458468437194824,0.22274444997310638,0.683746874332428,0.06123333424329758,0.9140000343322754,3.7399821281433105,0.1996999979019165,0.5537509918212891,0.07159999758005142,0.8900106549263,1e-04
3.3992528915405273,0.23280000686645508,0.6850548386573792,0.06595555692911148,0.91762775182724,3.700483560562134,0.20180000364780426,0.5681639313697815,0.07209999859333038,0.8914836645126343,1e-04
3.3365402221679688,0.24201111495494843,0.6995822787284851,0.07257777452468872,0.9208213090896606,3.6987979412078857,0.20069999992847443,0.5850591659545898,0.07909999787807465,0.8903648257255554,1e-04
3.2816641330718994,0.25216665863990784,0.6940137147903442,0.07857777923345566,0.9232059717178345,3.6658430099487305,0.2094999998807907,0.5640658736228943,0.07880000025033951,0.8911510705947876,1e-04
3.2157201766967773,0.26008889079093933,0.7054221034049988,0.08615555614233017,0.9264600276947021,3.6643924713134766,0.21220000088214874,0.5675492286682129,0.0835999995470047,0.890839159488678,1e-04
3.1536381244659424,0.27017778158187866,0.7045817375183105,0.0931222215294838,0.9288249015808105,3.6950721740722656,0.21160000562667847,0.5474894046783447,0.09049999713897705,0.8891841769218445,1e-04
3.0931434631347656,0.2806999981403351,0.7094486951828003,0.09894444793462753,0.9309963583946228,3.6441164016723633,0.21709999442100525,0.5589330196380615,0.09009999781847,0.8874514698982239,1e-04
3.0340805053710938,0.2889777719974518,0.715663731098175,0.10716667026281357,0.9332852363586426,3.677048921585083,0.2176000028848648,0.5622419118881226,0.09529999643564224,0.8829466700553894,1e-04
2.97324275970459,0.29911109805107117,0.719791829586029,0.11371111124753952,0.9351875185966492,3.6432440280914307,0.2214999943971634,0.575014591217041,0.09849999845027924,0.8851624727249146,1e-04
2.9082679748535156,0.31175556778907776,0.721356213092804,0.1234000027179718,0.937106192111969,3.6130175590515137,0.23070000112056732,0.5726920962333679,0.10360000282526016,0.8844859600067139,1e-04
2.849066734313965,0.3223666548728943,0.7247121334075928,0.1300777792930603,0.9386239051818848,3.689188003540039,0.2231999933719635,0.5326683521270752,0.10679999738931656,0.8780242204666138,1e-04
2.7803237438201904,0.3325222134590149,0.7317610383033752,0.1403111070394516,0.9400978088378906,3.6636812686920166,0.22920000553131104,0.5551161766052246,0.11230000108480453,0.877947211265564,1e-04
2.7210144996643066,0.3431999981403351,0.7371936440467834,0.14838889241218567,0.9413841962814331,3.6861934661865234,0.2304999977350235,0.5281562209129333,0.11630000174045563,0.8737993836402893,1e-04
2.657792806625366,0.35493332147598267,0.7455976605415344,0.15995556116104126,0.9424739480018616,3.7200164794921875,0.23319999873638153,0.5177274942398071,0.12120000272989273,0.8660416603088379,1e-04
2.438117265701294,0.400811105966568,0.7748318314552307,0.19709999859333038,0.9504021406173706,3.679384708404541,0.24480000138282776,0.5139250159263611,0.13840000331401825,0.8669493198394775,2e-05
2.371716022491455,0.41422221064567566,0.7858808040618896,0.20977777242660522,0.9523746967315674,3.7110331058502197,0.24310000240802765,0.50629723072052,0.14069999754428864,0.8614053130149841,2e-05
2.3367087841033936,0.42096665501594543,0.7929410934448242,0.2189222276210785,0.9525757431983948,3.6596457958221436,0.2459000051021576,0.5204678177833557,0.14239999651908875,0.8647229671478271,2e-05
2.2960641384124756,0.4299444556236267,0.7924572825431824,0.22413332760334015,0.9539358019828796,3.6707801818847656,0.24580000340938568,0.5181494951248169,0.14560000598430634,0.8631817102432251,2e-05
2.279296875,0.43532222509384155,0.7917551398277283,0.23196665942668915,0.9540926218032837,3.664109706878662,0.24979999661445618,0.5167530179023743,0.14959999918937683,0.8625355958938599,4e-06
2.2640175819396973,0.4342222213745117,0.7935861349105835,0.2337111085653305,0.9547126293182373,3.6653499603271484,0.2484000027179718,0.5172891020774841,0.14959999918937683,0.8618508577346802,4e-06
2.251077890396118,0.43913334608078003,0.7951820492744446,0.2358333319425583,0.9550602436065674,3.6676292419433594,0.2485000044107437,0.5198454260826111,0.14800000190734863,0.8619068264961243,4e-06
2.241316080093384,0.4396222233772278,0.7965729236602783,0.23759999871253967,0.955197274684906,3.6632609367370605,0.25110000371932983,0.5183264017105103,0.14990000426769257,0.8615549206733704,4e-06
2.259594678878784,0.4377889037132263,0.7904934287071228,0.23800000548362732,0.9543154239654541,3.6661996841430664,0.25029999017715454,0.5165678262710571,0.14810000360012054,0.8613775968551636,8e-07
2.246180534362793,0.43868887424468994,0.794292688369751,0.23875555396080017,0.954977810382843,3.661876678466797,0.25040000677108765,0.5206872224807739,0.148499995470047,0.8613001108169556,8e-07
2.244398355484009,0.43797779083251953,0.7958831191062927,0.24057777225971222,0.9551271796226501,3.66194224357605,0.2508000135421753,0.5197759866714478,0.148499995470047,0.8611017465591431,8e-07
2.2401061058044434,0.4389444589614868,0.7932734489440918,0.23953333497047424,0.9549205899238586,3.660249710083008,0.25049999356269836,0.520404577255249,0.14920000731945038,0.8609561920166016,8e-07
2.243114471435547,0.440544456243515,0.7995416522026062,0.24033333361148834,0.9543969631195068,3.655682325363159,0.24950000643730164,0.5211169123649597,0.1492999941110611,0.8617901802062988,1.6e-07
2.242125988006592,0.43948888778686523,0.7936117053031921,0.23989999294281006,0.9550618529319763,3.654932737350464,0.25049999356269836,0.5205431580543518,0.14949999749660492,0.8618959188461304,1.6e-07
2.2404258251190186,0.44067779183387756,0.7941522598266602,0.23992222547531128,0.955053985118866,3.6539063453674316,0.25049999356269836,0.520738959312439,0.149399995803833,0.8620955944061279,1.6e-07
2.236734390258789,0.4418666660785675,0.7958799600601196,0.23953333497047424,0.9550105333328247,3.654766321182251,0.25049999356269836,0.5203620195388794,0.14949999749660492,0.8620365858078003,1.6e-07
2.245522975921631,0.43932223320007324,0.790768563747406,0.23927778005599976,0.9546418786048889,3.6540563106536865,0.25029999017715454,0.5215727090835571,0.14990000426769257,0.8621503114700317,1e-07
2.234013080596924,0.4422333240509033,0.7921381592750549,0.23801110684871674,0.9553034901618958,3.653801679611206,0.25049999356269836,0.5207100510597229,0.14959999918937683,0.8621574640274048,1e-07
2.2416820526123047,0.44164443016052246,0.7984367609024048,0.24062222242355347,0.9547554850578308,3.6535511016845703,0.25029999017715454,0.5216028094291687,0.14970000088214874,0.8621600866317749,1e-07
2.2358314990997314,0.4434555470943451,0.7974780797958374,0.24173332750797272,0.955176830291748,3.6538708209991455,0.25049999356269836,0.5217998027801514,0.14959999918937683,0.8622181415557861,1e-07
2.241870641708374,0.441444456577301,0.7962921857833862,0.2395777851343155,0.9546678066253662,3.652996063232422,0.25040000677108765,0.5216329097747803,0.14949999749660492,0.8623011112213135,1e-07
2.2347846031188965,0.4407777786254883,0.7958928346633911,0.2402888834476471,0.9550409317016602,3.6535303592681885,0.25040000677108765,0.5216480493545532,0.149399995803833,0.8623035550117493,1e-07
2.2364203929901123,0.43977779150009155,0.7985350489616394,0.2398444414138794,0.9551049470901489,3.653411626815796,0.25029999017715454,0.5226955413818359,0.14970000088214874,0.8623571395874023,1e-07
2.2391629219055176,0.44182223081588745,0.7967875599861145,0.24196666479110718,0.955075740814209,3.6512715816497803,0.25049999356269836,0.5225130915641785,0.14970000088214874,0.862573504447937,1e-07
2.233872413635254,0.4434555470943451,0.8004042506217957,0.2419888824224472,0.955322265625,3.6526429653167725,0.25049999356269836,0.5221331715583801,0.14980000257492065,0.8624664545059204,1e-07
2.234356164932251,0.4449999928474426,0.7982168793678284,0.240733340382576,0.9553062319755554,3.653794050216675,0.2500999867916107,0.5220869779586792,0.1500999927520752,0.8623471260070801,1e-07
2.2379660606384277,0.44224444031715393,0.7956392168998718,0.24043333530426025,0.9550421833992004,3.6527481079101562,0.25040000677108765,0.521754264831543,0.14990000426769257,0.8623130917549133,1e-07
2.2339868545532227,0.44191110134124756,0.7959862351417542,0.24194444715976715,0.9548681378364563,3.6531195640563965,0.2506999969482422,0.5230125784873962,0.15000000596046448,0.8622828125953674,1e-07
2.2319154739379883,0.44197776913642883,0.7955524325370789,0.24008889496326447,0.9550465941429138,3.653637409210205,0.25029999017715454,0.5219511985778809,0.14980000257492065,0.8621708750724792,1e-07
2.2317001819610596,0.4423888921737671,0.7981274127960205,0.24152222275733948,0.9552904963493347,3.653249979019165,0.25029999017715454,0.5222996473312378,0.14990000426769257,0.8623000979423523,1e-07
2.2311291694641113,0.44217777252197266,0.7942557334899902,0.24058888852596283,0.955378532409668,3.652851104736328,0.25040000677108765,0.5212395787239075,0.14970000088214874,0.8623300790786743,1e-07
2.2294323444366455,0.44438889622688293,0.8001327514648438,0.24104444682598114,0.9553698897361755,3.652852773666382,0.25049999356269836,0.5214061737060547,0.14980000257492065,0.8621876835823059,1e-07
2.2364320755004883,0.44200000166893005,0.797135055065155,0.24052222073078156,0.9551214575767517,3.6528918743133545,0.25,0.5210434794425964,0.14980000257492065,0.8621589541435242,1e-07
2.234210968017578,0.4410777688026428,0.7950892448425293,0.23962222039699554,0.9552691578865051,3.653308868408203,0.2500999867916107,0.5214509963989258,0.14949999749660492,0.8622526526451111,1e-07
2.233410358428955,0.4419444501399994,0.7971174120903015,0.24088889360427856,0.9551916718482971,3.6529245376586914,0.2502000033855438,0.5207100510597229,0.14959999918937683,0.8621759414672852,1e-07
2.231300115585327,0.44271111488342285,0.792732298374176,0.24142222106456757,0.9553120136260986,3.652623414993286,0.25060001015663147,0.5212395787239075,0.14970000088214874,0.8621211051940918,1e-07
2.23262357711792,0.4435555636882782,0.7970882058143616,0.24211111664772034,0.9551762938499451,3.652475357055664,0.2500999867916107,0.52173912525177,0.15000000596046448,0.8622115254402161,1e-07
2.2306294441223145,0.4419666528701782,0.7944272756576538,0.23981110751628876,0.9550487399101257,3.652461051940918,0.2502000033855438,0.5224347710609436,0.1501999944448471,0.8622637987136841,1e-07
2.2328360080718994,0.4418666660785675,0.7984498739242554,0.2403777837753296,0.9550989866256714,3.6523070335388184,0.25,0.522798478603363,0.1501999944448471,0.86225825548172,1e-07
2.230112075805664,0.44332221150398254,0.7984618544578552,0.2410999983549118,0.9553115367889404,3.6526527404785156,0.2498999983072281,0.5224503874778748,0.1500999927520752,0.8622084856033325,1e-07
2.22766375541687,0.44386667013168335,0.7994839549064636,0.2409999966621399,0.9554662704467773,3.653797149658203,0.2500999867916107,0.522253155708313,0.1501999944448471,0.8619151711463928,1e-07
2.2315146923065186,0.44268888235092163,0.793886125087738,0.23978888988494873,0.9551440477371216,3.652850389480591,0.25029999017715454,0.5215128660202026,0.15029999613761902,0.8620254397392273,1e-07
2.234321117401123,0.4412555694580078,0.7996915578842163,0.2419777810573578,0.9551951289176941,3.6535375118255615,0.25049999356269836,0.5220562815666199,0.15029999613761902,0.862108051776886,1e-07
2.2309372425079346,0.44226667284965515,0.7967888712882996,0.24096666276454926,0.9553284645080566,3.6532928943634033,0.2502000033855438,0.5237264633178711,0.1500999927520752,0.8619648814201355,1e-07
2.2328622341156006,0.4438999891281128,0.7982041239738464,0.2419888824224472,0.9551988840103149,3.6530981063842773,0.25,0.5221177339553833,0.14990000426769257,0.8619813323020935,1e-07
2.229778289794922,0.4429111182689667,0.7968738675117493,0.2407444417476654,0.9553892612457275,3.65343976020813,0.25040000677108765,0.522798478603363,0.1501999944448471,0.8618849515914917,1e-07
2.2331221103668213,0.4431777894496918,0.7951056957244873,0.24115554988384247,0.9551999568939209,3.6534245014190674,0.25060001015663147,0.5231626629829407,0.1501999944448471,0.8618442416191101,1e-07
2.2278971672058105,0.444988876581192,0.7981507182121277,0.24265556037425995,0.9551660418510437,3.653200387954712,0.25060001015663147,0.5242413878440857,0.15029999613761902,0.8618720173835754,1e-07
