loss,accuracy,precision,recall,AUC,val_loss,val_accuracy,val_precision,val_recall,val_AUC
5.449229717254639,0.01617935486137867,0.05128205195069313,0.001738277729600668,0.5483677387237549,4.567154407501221,0.02163461595773697,0.23333333432674408,0.0014022436225786805,0.6077074408531189
4.869615077972412,0.024759314954280853,0.08923884481191635,0.002273132558912039,0.618821918964386,4.428689956665039,0.03465544804930687,0.15000000596046448,0.0018028846243396401,0.6962675452232361
4.6068196296691895,0.03456498309969902,0.11443299055099487,0.0024737028870731592,0.6739876866340637,4.265208721160889,0.056690704077482224,0.18840579688549042,0.0026041667442768812,0.7277011275291443
4.455506801605225,0.04584150388836861,0.12352941185235977,0.00233998941257596,0.7066031694412231,4.1690568923950195,0.06850961595773697,0.14814814925193787,0.0024038462433964014,0.757335901260376
4.326226711273193,0.05622659996151924,0.1883561611175537,0.0036771260201931,0.7323397397994995,4.046544551849365,0.08052884787321091,0.17910447716712952,0.0024038462433964014,0.7759015560150146
4.230228900909424,0.06458370387554169,0.17793594300746918,0.003342841751873493,0.7525287866592407,4.077827453613281,0.08894230425357819,0.22033898532390594,0.0026041667442768812,0.788118839263916
4.142940998077393,0.07465679943561554,0.23329682648181915,0.004746835213154554,0.7684280872344971,3.940103054046631,0.10096153616905212,0.25,0.003004807746037841,0.8011523485183716
4.0637125968933105,0.08660189062356949,0.2687179446220398,0.00583883048966527,0.782063364982605,4.192677974700928,0.11618589609861374,0.2857142984867096,0.00761217949911952,0.8058333396911621
3.978590250015259,0.09783384203910828,0.3148760199546814,0.008490818552672863,0.7957048416137695,3.775743246078491,0.1304086595773697,0.4769230782985687,0.0062099359929561615,0.821851372718811
3.9093122482299805,0.11071491986513138,0.35078534483909607,0.010451951995491982,0.8070695400238037,3.713247537612915,0.14503204822540283,0.5151515007019043,0.010216346010565758,0.8313843011856079
3.846038341522217,0.12263772636651993,0.4000000059604645,0.014663932844996452,0.8167945146560669,3.746027946472168,0.15244391560554504,0.4861111044883728,0.014022435992956161,0.8412816524505615
3.770362377166748,0.13371367752552032,0.436413049697876,0.017895346507430077,0.8265420794487,3.589824676513672,0.16286057233810425,0.5585106611251831,0.021033653989434242,0.8486810922622681
3.7018697261810303,0.1432519108057022,0.46988505125045776,0.02277589589357376,0.8350663185119629,3.557288646697998,0.18108974397182465,0.6281406879425049,0.02504006400704384,0.8555190563201904
3.6342320442199707,0.1542387306690216,0.5064308643341064,0.028079871088266373,0.8432746529579163,3.414853572845459,0.18169070780277252,0.5953177213668823,0.03565705195069313,0.8611162900924683
3.5743894577026367,0.16469067335128784,0.5041236877441406,0.03269299492239952,0.8497617244720459,3.505300283432007,0.19070513546466827,0.59375,0.03044871799647808,0.8676438927650452
3.522350311279297,0.17505349218845367,0.5295589566230774,0.03772954270243645,0.8558887839317322,3.4256556034088135,0.20192307233810425,0.5990220308303833,0.049078524112701416,0.873264729976654
3.4735159873962402,0.18332144618034363,0.5362867712974548,0.04100552573800087,0.8615955114364624,3.678196907043457,0.2033253163099289,0.5859375,0.04507211595773697,0.8731059432029724
3.4167492389678955,0.1892717033624649,0.5446763038635254,0.04537350684404373,0.8668667078018188,3.4314472675323486,0.22255608439445496,0.5852534770965576,0.050881411880254745,0.877165675163269
3.3653411865234375,0.20266535878181458,0.5430822372436523,0.049162060022354126,0.8719577193260193,3.1673872470855713,0.2293669879436493,0.6675324440002441,0.05148237198591232,0.8834070563316345
3.3293471336364746,0.20874932408332825,0.5620522499084473,0.05419860780239105,0.8770085573196411,3.725188732147217,0.22956730425357819,0.5550239086151123,0.06971153616905212,0.8802793622016907
3.2549993991851807,0.22327955067157745,0.5713391900062561,0.06104029342532158,0.8811930418014526,3.028292179107666,0.24799679219722748,0.6627680063247681,0.06810897588729858,0.894447386264801
3.2523751258850098,0.22789266705513,0.5736783146858215,0.06819397211074829,0.8823620080947876,3.0108394622802734,0.25861379504203796,0.7290322780609131,0.06790865212678909,0.8954280614852905
3.129676103591919,0.24503031373023987,0.5985854864120483,0.0773310735821724,0.891622006893158,3.067375659942627,0.24959935247898102,0.6279069781303406,0.08653846383094788,0.8916130661964417
3.076129674911499,0.2550142705440521,0.5997188687324524,0.08557675033807755,0.8950044512748718,3.146716833114624,0.2678285241127014,0.6462196707725525,0.09074519574642181,0.8988596200942993
3.002774477005005,0.2705919146537781,0.6192857027053833,0.09660813212394714,0.8990839123725891,2.994488477706909,0.2868589758872986,0.6576019525527954,0.10657051205635071,0.9050326943397522
2.9549882411956787,0.2756061553955078,0.6206307411193848,0.10525494813919067,0.9029442667961121,3.215257406234741,0.27524039149284363,0.5825688242912292,0.10176282376050949,0.8991326093673706
2.8919222354888916,0.28995808959007263,0.6327054500579834,0.11528347432613373,0.9071230888366699,4.082027912139893,0.30048078298568726,0.6274089813232422,0.11738782376050949,0.9069899320602417
2.8485240936279297,0.2977580726146698,0.6300893425941467,0.12105544656515121,0.9102534055709839,4.090335845947266,0.30829328298568726,0.6627534627914429,0.12439903616905212,0.9105120301246643
2.793888807296753,0.30970314145088196,0.6384056210517883,0.12921197712421417,0.9133279919624329,2.9023149013519287,0.30869391560554504,0.6260954141616821,0.12880608439445496,0.9108635783195496
2.7461097240448,0.31563112139701843,0.6484577655792236,0.13915136456489563,0.9164512157440186,3.475085973739624,0.2962740361690521,0.5939394235610962,0.13741986453533173,0.9087232351303101
2.662637710571289,0.3366464674472809,0.6576977968215942,0.15470671653747559,0.9206451177597046,3.7301347255706787,0.31069710850715637,0.5888445973396301,0.14803685247898102,0.911501407623291
2.6113505363464355,0.34123730659484863,0.6638526916503906,0.16473524272441864,0.9234366416931152,4.005060195922852,0.3052884638309479,0.6015686392784119,0.1536458283662796,0.9075843691825867
2.5654773712158203,0.35338294506073,0.6636432409286499,0.17610090970993042,0.9257375001907349,2.617866039276123,0.3435496687889099,0.6594672203063965,0.18349358439445496,0.9211959838867188
2.518421173095703,0.36474862694740295,0.6699775457382202,0.18639686703681946,0.9283798336982727,2.7899043560028076,0.3469551205635071,0.661348819732666,0.18269230425357819,0.9218108057975769
