loss,accuracy,precision,recall,AUC,val_loss,val_accuracy,val_precision,val_recall,val_AUC
4.368531227111816,0.037920597940683365,0.25,0.0001557771029183641,0.6694362759590149,3.9864323139190674,0.06430288404226303,0.0,0.0,0.7792457938194275
3.896186351776123,0.09273188561201096,0.4791208803653717,0.004851344041526318,0.796263575553894,3.783273458480835,0.11057692021131516,0.6315789222717285,0.0024038462433964014,0.8157833814620972
3.6287841796875,0.1367945522069931,0.5728682279586792,0.01644561067223549,0.8372016549110413,3.4799768924713135,0.16466346383094788,0.5857740640640259,0.028044871985912323,0.855310320854187
3.4321699142456055,0.17342442274093628,0.589682936668396,0.027728324756026268,0.8604315519332886,3.3408617973327637,0.19591346383094788,0.6041055917739868,0.041266024112701416,0.8688198924064636
3.2951009273529053,0.19739185273647308,0.6116279363632202,0.040969379246234894,0.874724805355072,3.335193634033203,0.19651442766189575,0.6172839403152466,0.04006410390138626,0.8699244856834412
3.180880546569824,0.21506142616271973,0.6311431527137756,0.0525858998298645,0.8855688571929932,3.1383371353149414,0.23237179219722748,0.607723593711853,0.0598958320915699,0.8859897255897522
3.0865731239318848,0.2339327037334442,0.6553364992141724,0.0643581971526146,0.8943142890930176,3.113044500350952,0.2393830120563507,0.6672694683074951,0.07391826808452606,0.8886601328849792
2.9935293197631836,0.25456205010414124,0.6508546471595764,0.0754183754324913,0.9016633033752441,3.084149122238159,0.24699519574642181,0.6098265647888184,0.08453525602817535,0.8924311399459839
2.9049503803253174,0.26842620968818665,0.6626176238059998,0.08618924766778946,0.9085803031921387,3.0180485248565674,0.2530048191547394,0.6651583909988403,0.08834134787321091,0.8951586484909058
2.8192460536956787,0.2850275933742523,0.668319046497345,0.09900747984647751,0.9149484634399414,2.962254285812378,0.2712339758872986,0.6680440902709961,0.09715545177459717,0.9007741808891296
2.732478141784668,0.30283069610595703,0.6779821515083313,0.11155866086483002,0.9209742546081543,3.018632173538208,0.26762819290161133,0.6275395154953003,0.11137820780277252,0.8961915969848633
2.6441471576690674,0.3198103904724121,0.6900841593742371,0.12591241300106049,0.9268198609352112,2.9930262565612793,0.26722756028175354,0.6218961477279663,0.11037660390138626,0.8987938761711121
2.54845929145813,0.340884804725647,0.7072441577911377,0.14209097623825073,0.9323143362998962,2.942584991455078,0.2834535241127014,0.6277014017105103,0.12800480425357819,0.9023981094360352
2.462942361831665,0.3605572283267975,0.7140414118766785,0.15798023343086243,0.9369922876358032,2.89876389503479,0.2918669879436493,0.6175194978713989,0.14262820780277252,0.9058897495269775
2.367338180541992,0.37640199065208435,0.7211052775382996,0.17480416595935822,0.9426006078720093,2.878913402557373,0.2938701808452606,0.612145721912384,0.15144230425357819,0.907522439956665
2.2602367401123047,0.40243902802467346,0.7421749830245972,0.19576731324195862,0.9476599097251892,2.852224349975586,0.30268430709838867,0.6106399297714233,0.1586538404226303,0.9102523922920227
2.159576654434204,0.42295709252357483,0.7426958680152893,0.21666370332241058,0.9526097178459167,2.873614549636841,0.30829328298568726,0.5982275009155273,0.16225960850715637,0.908610999584198
2.059317111968994,0.446145623922348,0.749718964099884,0.2374488115310669,0.9567647576332092,2.851579427719116,0.3147035241127014,0.5867446660995483,0.18088942766189575,0.9126384854316711
1.949437141418457,0.4720713794231415,0.7693500518798828,0.264999121427536,0.9610650539398193,2.826530933380127,0.3205128312110901,0.5982587337493896,0.1927083283662796,0.9130739569664001
1.8380062580108643,0.49448102712631226,0.7824642658233643,0.29352858662605286,0.9651219248771667,2.8596720695495605,0.31911057233810425,0.5790094137191772,0.19671474397182465,0.911836564540863
1.7221183776855469,0.5246795415878296,0.7936793565750122,0.3235935568809509,0.9688793420791626,2.8408873081207275,0.3285256326198578,0.5824295282363892,0.21514423191547394,0.9136496782302856
1.608561635017395,0.550427258014679,0.8032404780387878,0.35303542017936707,0.9726369976997375,2.893768072128296,0.3277243673801422,0.5596977472305298,0.22255608439445496,0.9125050902366638
1.5042781829833984,0.5767536163330078,0.8163149952888489,0.38481396436691284,0.9756729602813721,2.9540138244628906,0.32211539149284363,0.5405811667442322,0.2161458283662796,0.910301685333252
1.3872896432876587,0.60928875207901,0.8285088539123535,0.4210210144519806,0.9784530997276306,2.8798158168792725,0.33453527092933655,0.570652186870575,0.23137019574642181,0.9132920503616333
1.2828468084335327,0.6336790323257446,0.8366140723228455,0.4568274915218353,0.9812874794006348,2.9450414180755615,0.34194710850715637,0.5505272150039673,0.25100159645080566,0.9135368466377258
