loss,accuracy,precision,recall,AUC,val_loss,val_accuracy,val_precision,val_recall,val_AUC
5.016804218292236,0.023065607994794846,0.06717123836278915,0.0015822785208001733,0.5894163846969604,4.556519031524658,0.02964743599295616,0.14457830786705017,0.0024038462433964014,0.6573042869567871
4.500542640686035,0.03899982199072838,0.10316649824380875,0.002250846941024065,0.6827324032783508,4.281567096710205,0.05809294804930687,0.1631205677986145,0.004607371985912323,0.7300252318382263
4.311253547668457,0.05375289544463158,0.14403292536735535,0.003119985805824399,0.7232263088226318,4.100123882293701,0.08273237198591232,0.22627736628055573,0.0062099359929561615,0.7598880529403687
4.165009498596191,0.06832768768072128,0.21860019862651825,0.005081119481474161,0.7532320618629456,4.046172142028809,0.09415064007043839,0.23239436745643616,0.006610576994717121,0.7766374945640564
4.027760028839111,0.08967730402946472,0.24605153501033783,0.0065965414978563786,0.7784864902496338,3.903809070587158,0.11598557978868484,0.25531914830207825,0.009615384973585606,0.7991888523101807
3.9264421463012695,0.10157781839370728,0.30813953280448914,0.009449100121855736,0.7964215278625488,3.735319137573242,0.13882210850715637,0.4883720874786377,0.012620192021131516,0.8157598376274109
3.8148343563079834,0.11929488182067871,0.3564668893814087,0.012591371312737465,0.814039945602417,3.6459171772003174,0.14943909645080566,0.4881516695022583,0.020633012056350708,0.8282357454299927
3.7227447032928467,0.13315653800964355,0.39245885610580444,0.016469066962599754,0.8263258934020996,3.5922203063964844,0.16566506028175354,0.5177304744720459,0.029246794059872627,0.8391605019569397
3.6390206813812256,0.14434391260147095,0.44097059965133667,0.021059904247522354,0.8366003632545471,3.510289430618286,0.17548076808452606,0.5757575631141663,0.03044871799647808,0.8481631278991699
3.573094129562378,0.1580495685338974,0.47058823704719543,0.025851311162114143,0.8448256254196167,3.413343667984009,0.19130608439445496,0.6088154315948486,0.0442708320915699,0.855040431022644
3.4885003566741943,0.17215634882450104,0.49231305718421936,0.03140042722225189,0.8545499444007874,3.3402037620544434,0.2005208283662796,0.6980392336845398,0.03565705195069313,0.8639200925827026
3.425230026245117,0.18318773806095123,0.5228411555290222,0.03953467682003975,0.861763596534729,3.3412420749664307,0.20633013546466827,0.6202830076217651,0.052684295922517776,0.8658483624458313
3.347612142562866,0.19542253017425537,0.5469220280647278,0.044548939913511276,0.8689795136451721,3.284093141555786,0.21935096383094788,0.5943562388420105,0.06750801205635071,0.8722131252288818
