loss,accuracy,val_loss,val_accuracy,epoch,run,trial
2.5853383e-06,1.0,1.3331597,0.87456,123,1,1
2.9782941e-05,1.0,1.3779147,0.87424,124,1,1
0.0004552728,0.99984,1.3532376,0.8726,125,1,1
0.000131386,0.99996,1.3805403,0.8698,126,1,1
1.8539107e-06,1.0,1.3726966,0.86996,127,1,1
8.648401e-05,0.99996,1.4769976,0.86384,128,1,1
0.00029575633,0.99992,1.359607,0.8722,129,1,1
0.00016811368,0.99992,1.3296871,0.87312,130,1,1
0.00019745593,0.99992,1.3857929,0.8674,131,1,1
1.81852e-06,1.0,1.3758361,0.86812,132,1,1
0.00021451504,0.99996,1.3101656,0.87492,133,1,1
5.6637123e-06,1.0,1.3809907,0.86832,134,1,1
1.1082385e-05,1.0,1.3980789,0.8682,135,1,1
3.0073288e-05,1.0,1.3733252,0.8724,136,1,1
5.804509e-05,0.99996,1.4072956,0.87068,137,1,1
0.00010822596,0.99992,1.3806095,0.87308,138,1,1
3.593791e-05,1.0,1.4014751,0.87264,139,1,1
2.126802e-05,1.0,1.4384234,0.86968,140,1,1
1.0694241e-06,1.0,1.448523,0.8692,141,1,1
1.2878759e-05,1.0,1.4008099,0.87472,142,1,1
1.5886173e-05,1.0,1.4489248,0.87032,143,1,1
0.0005158139,0.99996,1.3955542,0.87512,144,1,1
2.2255147e-06,1.0,1.401584,0.87448,145,1,1
1.799597e-06,1.0,1.4075476,0.8742,146,1,1
1.5747848e-05,1.0,1.4257424,0.87212,147,1,1
6.689807e-07,1.0,1.42524,0.8722,148,1,1
6.260463e-07,1.0,1.4254124,0.87224,149,1,1
6.436922e-07,1.0,1.4257019,0.8722,150,1,1
