loss,accuracy,val_loss,val_accuracy,epoch,run,trial
0.32124435901641846,0.8642399907112122,0.26638415455818176,0.8899999856948853,1,1,1
0.21494132280349731,0.9188799858093262,0.24779890477657318,0.9010400176048279,2,1,1
0.16735298931598663,0.9391199946403503,0.24227583408355713,0.9068800210952759,3,1,1
0.12507283687591553,0.9574400186538696,0.26268211007118225,0.9090399742126465,4,1,1
0.08878087252378464,0.9715999960899353,0.283355176448822,0.9086800217628479,5,1,1
0.06573230773210526,0.9801999926567078,0.3321302831172943,0.9051600098609924,6,1,1
0.04979424178600311,0.9855599999427795,0.3330070674419403,0.9073200225830078,7,1,1
0.04038754478096962,0.9892399907112122,0.3663485050201416,0.9036800265312195,8,1,1
0.03380151093006134,0.9910799860954285,0.3710992932319641,0.9079200029373169,9,1,1
0.029246265068650246,0.9919999837875366,0.38122430443763733,0.9058399796485901,10,1,1
0.024396084249019623,0.9936800003051758,0.38524356484413147,0.9118800163269043,11,1,1
0.023112451657652855,0.9937199950218201,0.39754706621170044,0.9105600118637085,12,1,1
0.019263043999671936,0.9950799942016602,0.45242175459861755,0.9033600091934204,13,1,1
0.019096584990620613,0.9951199889183044,0.42838573455810547,0.9090399742126465,14,1,1
0.017373107373714447,0.9953200221061707,0.42949727177619934,0.9110000133514404,15,1,1
0.015022898092865944,0.995959997177124,0.45017656683921814,0.9055600166320801,16,1,1
0.01408026460558176,0.9963600039482117,0.4610174596309662,0.9064800143241882,17,1,1
0.014757995493710041,0.9959999918937683,0.46245336532592773,0.9088000059127808,18,1,1
0.012453055009245872,0.9964799880981445,0.4480215609073639,0.9115200042724609,19,1,1
0.011938486248254776,0.9964799880981445,0.4526255130767822,0.9114000201225281,20,1,1
0.010264407843351364,0.9970399737358093,0.46112722158432007,0.9128000140190125,21,1,1
0.008515991270542145,0.9974799752235413,0.47276541590690613,0.9115200042724609,22,1,1
0.009246000088751316,0.997160017490387,0.4728751480579376,0.9124000072479248,23,1,1
0.007614778354763985,0.9981200098991394,0.48774704337120056,0.9117599725723267,24,1,1
0.006215912289917469,0.998199999332428,0.5186775326728821,0.9095600247383118,25,1,1
0.006543282885104418,0.9980000257492065,0.5290637612342834,0.9124400019645691,26,1,1
0.006273042410612106,0.9975200295448303,0.5379005670547485,0.9108399748802185,27,1,1
0.004440744407474995,0.9986799955368042,0.5412814021110535,0.9131600260734558,28,1,1
0.005477864295244217,0.9981600046157837,0.5310103297233582,0.9121999740600586,29,1,1
0.004426595754921436,0.9983199834823608,0.5560744404792786,0.9116799831390381,30,1,1
0.004742426332086325,0.9983999729156494,0.5310968160629272,0.914359986782074,31,1,1
0.003535364754498005,0.9988399744033813,0.5834789276123047,0.9126399755477905,32,1,1
0.0020991077180951834,0.9991599917411804,0.6384689211845398,0.9047600030899048,33,1,1
0.004521459806710482,0.9986000061035156,0.53940349817276,0.9121999740600586,34,1,1
0.0033705534879118204,0.9988399744033813,0.552470862865448,0.9139999747276306,35,1,1
0.002707127947360277,0.999239981174469,0.6150931715965271,0.908240020275116,36,1,1
0.0028505020309239626,0.9992799758911133,0.5897449851036072,0.9132000207901001,37,1,1
0.003011563792824745,0.9990000128746033,0.5911102294921875,0.909600019454956,38,1,1
0.0041654338128864765,0.9987599849700928,0.5522820353507996,0.9114800095558167,39,1,1
0.003042096272110939,0.9990400075912476,0.5607947111129761,0.9117199778556824,40,1,1
0.001211669179610908,0.9996799826622009,0.6113622188568115,0.913919985294342,41,1,1
0.002350750844925642,0.9992799758911133,0.6218543648719788,0.9120399951934814,42,1,1
0.0030603480990976095,0.9990800023078918,0.6156008839607239,0.9113199710845947,43,1,1
0.0026965781580656767,0.9991599917411804,0.5979722142219543,0.9107999801635742,44,1,1
0.0025977480690926313,0.9991599917411804,0.5818755030632019,0.9098399877548218,45,1,1
0.002414723625406623,0.9991199970245361,0.5787091255187988,0.9125199913978577,46,1,1
0.002936216536909342,0.9987999796867371,0.5647636651992798,0.9151999950408936,47,1,1
0.0020651211962103844,0.9993600249290466,0.6152552962303162,0.9122400283813477,48,1,1
0.001802587416023016,0.9993600249290466,0.5785586833953857,0.9150000214576721,49,1,1
0.0023051323369145393,0.9991199970245361,0.5598560571670532,0.915120005607605,50,1,1
0.0026589911431074142,0.9990800023078918,0.5606266260147095,0.9142799973487854,51,1,1
0.0011763861402869225,0.9995599985122681,0.609950065612793,0.9134799838066101,52,1,1
0.0007965923869051039,0.9997599720954895,0.6318116784095764,0.9150800108909607,53,1,1
0.0019130167784169316,0.9994000196456909,0.6206223368644714,0.9152399897575378,54,1,1
0.0015713861212134361,0.9995999932289124,0.6327385902404785,0.9140400290489197,55,1,1
0.0018512803362682462,0.9995599985122681,0.6336022019386292,0.9129999876022339,56,1,1
0.0007561667007394135,0.9997599720954895,0.6574740409851074,0.9137200117111206,57,1,1
0.00217551295645535,0.9993600249290466,0.5985177159309387,0.9144399762153625,58,1,1
0.00041894707828760147,0.9998800158500671,0.6682515740394592,0.9136000275611877,59,1,1
0.0016401303000748158,0.9994800090789795,0.7484868168830872,0.902400016784668,60,1,1
0.0014620759757235646,0.9995200037956238,0.6245086789131165,0.9139999747276306,61,1,1
0.0009641998913139105,0.9997199773788452,0.6439633965492249,0.9138000011444092,62,1,1
0.001584575860761106,0.9995999932289124,0.6296961903572083,0.9148799777030945,63,1,1
0.0015110961394384503,0.9995200037956238,0.6718960404396057,0.9095199704170227,64,1,1
0.0010208855383098125,0.9996799826622009,0.6334198117256165,0.9142400026321411,65,1,1
0.00103774294257164,0.9998000264167786,0.7306094765663147,0.9061999917030334,66,1,1
0.000704925216268748,0.9997599720954895,0.6888296604156494,0.9135599732398987,67,1,1
0.0013676773523911834,0.9996799826622009,0.6701585054397583,0.9133599996566772,68,1,1
0.00122601049952209,0.9995200037956238,0.6695977449417114,0.9150000214576721,69,1,1
0.00016576319467276335,1.0,0.705204427242279,0.9135199785232544,70,1,1
0.0006977856392040849,0.9997599720954895,0.6649775505065918,0.9154800176620483,71,1,1
0.000768456025980413,0.9997599720954895,0.6722800731658936,0.9152799844741821,72,1,1
0.0019509700359776616,0.9995200037956238,0.6213396191596985,0.9158400297164917,73,1,1
0.000635663338471204,0.9998800158500671,0.6560192704200745,0.9155600070953369,74,1,1
0.0008770457934588194,0.9997199773788452,0.6686514019966125,0.9137200117111206,75,1,1
0.0015981729375198483,0.9995599985122681,0.6190921068191528,0.915120005607605,76,1,1
0.0006672270246781409,0.9997599720954895,0.6512284874916077,0.9155600070953369,77,1,1
0.0011080410331487656,0.9996799826622009,0.6209608316421509,0.9155200123786926,78,1,1
0.0005127311451360583,0.9997599720954895,0.6695867776870728,0.9150400161743164,79,1,1
0.0008829071302898228,0.9998400211334229,0.6592526435852051,0.9120799899101257,80,1,1
0.00042172768735326827,0.9998400211334229,0.6754435300827026,0.914359986782074,81,1,1
0.0003597160684876144,0.9998400211334229,0.7219972610473633,0.9149600267410278,82,1,1
0.0005150247015990317,0.9997599720954895,0.6987668871879578,0.9142000079154968,83,1,1
0.00036212679697200656,0.9998400211334229,0.7172529697418213,0.9135599732398987,84,1,1
0.0005728350952267647,0.9997599720954895,0.7147691249847412,0.915440022945404,85,1,1
0.000412635417887941,0.9998800158500671,0.7106493711471558,0.9153199791908264,86,1,1
0.0004349951050244272,0.9997599720954895,0.784089207649231,0.9099199771881104,87,1,1
0.0006915415287949145,0.9997599720954895,0.7347109913825989,0.914080023765564,88,1,1
0.00034309510374441743,0.9998800158500671,0.7190731167793274,0.9147999882698059,89,1,1
0.0009264087420888245,0.9998400211334229,0.6967225670814514,0.9149199724197388,90,1,1
0.0002293816360179335,0.9999200105667114,0.7013782858848572,0.9157599806785583,91,1,1
0.0005048409220762551,0.9998000264167786,0.7086793780326843,0.9141600131988525,92,1,1
0.00033655582228675485,0.9998400211334229,0.7234656810760498,0.9154000282287598,93,1,1
0.0008111953502520919,0.9998000264167786,0.6901535987854004,0.915120005607605,94,1,1
0.0005551413050852716,0.9997599720954895,0.6912365555763245,0.9142400026321411,95,1,1
2.7913160010939464e-05,1.0,0.6900734305381775,0.9168000221252441,96,1,1
0.00031100332853384316,0.9998000264167786,0.7470162510871887,0.9155200123786926,97,1,1
0.00013313585077412426,0.9999600052833557,0.7607378959655762,0.9153199791908264,98,1,1
0.0002589693758636713,0.9999200105667114,0.761875331401825,0.9159600138664246,99,1,1
9.917075658449903e-06,1.0,0.7709048986434937,0.9160799980163574,100,1,1
0.0005780145875178277,0.9998800158500671,0.7874314785003662,0.9128000140190125,101,1,1
4.619842002284713e-05,1.0,0.7719493508338928,0.9150800108909607,102,1,1
0.00028349494095891714,0.9998800158500671,0.7740749716758728,0.9142000079154968,103,1,1
0.00015048689965624362,0.9999200105667114,0.792127251625061,0.9139999747276306,104,1,1
